batch,question_id,input_requirement,reverse_generated_requirement,final_accuracy_score,semantic_similarity,bleu_score,completeness_score,missing_elements,extra_elements
1,51,"The system shall create a object model for 'Doctor' and 'Patient' entities, where the 'Doctor' object includes fields for first name, last name, specialization, license number, and availability, and the 'Patient' object contains fields for first name, last name, date of birth, address, and medical history. The relationship between 'Doctor' and 'Patient' shall be many-to-many, where each doctor can have multiple patients, and each patient can be assigned to multiple doctors.","The system shall maintain a list of doctors and patients with their respective attributes and relationships. Each doctor should have a unique license number, availability status, and can be associated with multiple patients. Similarly, each patient should have a unique date of birth, address, and medical history, and can be associated with multiple doctors. The system shall ensure that the data is stored accurately and securely.",0.6298,0.7752,0.1216,0.375,"name, assign, Doctor, specialization, Patient, model, field, object, include, contain, create, entity","ensure, data, associate, store, list, attribute, maintain, status"
1,52,"The system shall design a object model for 'Employer' and 'Employee' entities, where the 'Employer' object includes fields for company name, registration number, and address, and the 'Employee' object contains fields for first name, last name, date of birth, employee ID, job title, and salary. The relationship between 'Employer' and 'Employee' shall be one-to-many, where each employer can have multiple employees.","The system shall maintain a list of employers and their associated employees. Each employer should have a unique registration number, and each employee should have a unique employee ID. The system shall not allow duplicate entries for either employers or employees.

The system shall store the company name, address, and registration number for each employer. The system shall store the first name, last name, date of birth, employee ID, job title, and salary for each employee.

The system shall ensure that the date of birth is a valid date in the past. The system shall ensure that the salary is a positive number.

The system shall allow employers to add employees to their list of employees. The system shall allow employees to be removed from an employer's list of employees.

The system shall allow for searching and retrieving information about employers and employees based on various criteria, such as company name, registration number, employee ID, job title, and salary.

The system shall allow for updating information about employers and employees, such as changing the company name or address, or adjusting the salary of an employee.

The system shall allow for deleting employers and their associated employees from the database.",0.5614,0.6905,0.099,0.3409,"design, model, entity, Employer, contain, relationship, include, object, field","store, associate, maintain, past, ensure, delete, list, search, update, allow, change, adjust, remove, retrieve, entry, criterion, add, base, information, database"
1,53,"The system shall design a object model for 'Course' and 'Student' entities, where the 'Course' object includes fields for course name, course code, and credits, and the 'Student' object contains fields for first name, last name, date of birth, student ID, and enrolled courses. The relationship between 'Course' and 'Student' shall be many-to-many, where each course can have multiple students, and each student can enroll in multiple courses.","The system shall maintain a list of courses and students. Each course shall have a name, code, and number of credits. Each student shall have a first name, last name, date of birth, and ID. Both entities shall be able to enroll in multiple courses and have their own attributes. The system shall also maintain a list of all the students enrolled in each course.",0.6913,0.8115,0.1494,0.5417,"include, object, contain, model, relationship, design, field","maintain, number, list, attribute"
1,54,"The system shall create a object model for 'Project' and 'Team Member' entities, where the 'Project' object includes fields for project name, project ID, and due date, and the 'Team Member' object contains fields for employee name, role, and assigned tasks. The relationship between 'Project' and 'Team Member' shall be many-to-many, where each project can have multiple team members, and each team member can be assigned to multiple projects.","The system shall have a Project entity with attributes such as name, project ID, and due date. It should also have a TeamMember entity with attributes like name, role, and assigned tasks. Both entities should have relationships (one-to-many) with each other, where a project can have multiple team members and a team member can be assigned to multiple projects. Additionally, the system shall ensure that the due date is always in the future.",0.718,0.8402,0.2614,0.5185,"contain, field, create, object, employee, Member, model, include, Team","future, attribute, ensure, TeamMember"
1,55,"The system shall create a object model for 'Order' and 'Product' entities, where the 'Order' object includes fields for order number, customer details, order date, and total amount, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Order' and 'Product' shall be many-to-many, where each order can contain multiple products, and each product can appear in multiple orders.","The system shall maintain a list of orders, each with an order number, customer name, customer email, order date, and total amount. Each order can have multiple products associated with it. The system shall maintain a list of products, each with a product name, SKU, price, and stock quantity. Each product can be associated with multiple orders.",0.6343,0.7762,0.1505,0.3793,"create, object, Product, detail, contain, Order, entity, appear, field, model, relationship, include","quantity, have, email, maintain, associate, list"
1,56,"The system shall create a object model for 'Library' and 'Book' entities, where the 'Library' object includes fields for library name, location, and opening hours, and the 'Book' object contains fields for title, author, ISBN, and publication year. The relationship between 'Library' and 'Book' shall be one-to-many, where each library can have multiple books.","The system shall manage a library of books, including the ability to add new books and retrieve information about existing books. The library should have attributes such as name, location, opening hours, and a list of books. Each book should have attributes such as title, author, ISBN, and publication year. The system shall ensure that each book has a unique ISBN and that the library can only contain books with valid ISBNs.",0.6717,0.8186,0.1384,0.4242,"entity, field, relationship, Book, Library, model, object, opening, create","ability, manage, open, information, list, retrieve, exist, add, attribute, ensure"
1,57,"The system shall design a object model for 'Supplier' and 'Product' entities, where the 'Supplier' object includes fields for supplier name, contact details, and rating, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Supplier' and 'Product' shall be one-to-many, where each supplier can provide multiple products.","The system shall maintain a list of suppliers, each with a name, contact details, and rating. Each supplier can have multiple products associated with them. The system shall maintain a list of products, each with a name, SKU, price, stock, and a reference to the supplier that provides it.",0.6187,0.7493,0.0956,0.4231,"contain, model, field, design, Supplier, Product, entity, include, object, relationship","list, maintain, have, reference, associate"
1,58,"The system shall create a object model for 'Event' and 'Attendee' entities, where the 'Event' object includes fields for event name, location, date, and duration, and the 'Attendee' object contains fields for first name, last name, and ticket type. The relationship between 'Event' and 'Attendee' shall be many-to-many, where each event can have multiple attendees, and each attendee can attend multiple events.","The system shall manage events and attendees, including their attributes and relationships. The Event entity should have a name, location, date, duration, and a list of attendees. Each attendee should have a first name, last name, ticket type, and a list of events they've attended. The system shall ensure that each event has at least one attendee, and each attendee can attend multiple events.",0.7558,0.881,0.1909,0.6,"Attendee, model, contain, create, object, field","ensure, manage, attribute, list"
1,59,"The system shall create a object model for 'Manufacturer' and 'Product' entities, where the 'Manufacturer' object includes fields for manufacturer name, address, and contact details, and the 'Product' object contains fields for product name, SKU, price, and manufacturing date. The relationship between 'Manufacturer' and 'Product' shall be one-to-many, where each manufacturer can produce multiple products.","The system shall have a Manufacturer entity with attributes for name, address, and contact information. Each Manufacturer can have multiple products associated with them. The system shall have a Product entity with attributes for name, SKU, price, and manufacturing date. Each product must be associated with a specific manufacturer.",0.7224,0.8765,0.1651,0.4615,"include, relationship, create, field, Product, model, detail, produce, object, contain","associate, have, information, attribute"
1,60,"The system shall design a data model for 'Employee' and 'Manager' entities, where the 'Employee' object includes fields for first name, last name, job title, and salary, and the 'Manager' object contains fields for name, department, and managed employees. The relationship between 'Employee' and 'Manager' shall be many-to-one, where each employee has one manager, and each manager can have multiple employees.","The system shall have a database of employees, each with a first name, last name, job title, and salary. The system shall allow for the addition of new employees, modification of existing employee information, and deletion of employees from the database.

The system shall also have a database of managers, each with a name, department, and list of employees they manage. The system shall allow for the addition of new managers, modification of existing manager information, and deletion of managers from the database.

The system shall ensure that each employee has a unique first name, last name, job title, and salary combination. The system shall also ensure that each manager has a unique name and department combination.

The system shall allow for the retrieval of employee and manager information based on their first name, last name, job title, salary, name, or department.

The system shall allow for the association of employees with managers, ensuring that each employee is associated with at most one manager. The system shall also allow for the disassociation of employees from managers.

The system shall ensure that the database of employees and managers is persistent across multiple sessions, allowing for the retrieval of data even after the application has been closed and reopened.

The system shall provide a user interface for adding, modifying, and deleting employee and manager information, as well as for retrieving and displaying employee and manager information based on various criteria.",0.5567,0.7304,0.0464,0.2041,"data, object, relationship, contain, model, field, include, design, Manager, entity","retrieval, criterion, list, session, allow, display, associate, add, association, disassociation, information, modification, close, deletion, reopen, exist, database, provide, interface, datum, application, combination, delete, ensure, user, modifying, retrieve, addition, base"
1,61,"The system shall create a object model for 'Doctor' and 'Patient' entities, where the 'Doctor' object includes fields for first name, last name, specialization, license number, and availability, and the 'Patient' object contains fields for first name, last name, date of birth, address, and medical history. The relationship between 'Doctor' and 'Patient' shall be many-to-many, where each doctor can have multiple patients, and each patient can be assigned to multiple doctors.","The system shall maintain a database of patients and doctors. Each patient has a unique ID, first name, last name, date of birth, address, and medical history. Each doctor has a unique ID, first name, last name, specialization, license number, and availability status. Doctors can have multiple patients, while patients can only have one doctor assigned to them.",0.6862,0.7949,0.2981,0.5,"relationship, create, model, contain, include, Patient, entity, field, object, Doctor","status, database, maintain, ID"
1,62,"The system shall design a object model for 'Employer' and 'Employee' entities, where the 'Employer' object includes fields for company name, registration number, and address, and the 'Employee' object contains fields for first name, last name, date of birth, employee ID, job title, and salary. The relationship between 'Employer' and 'Employee' shall be one-to-many, where each employer can have multiple employees.","The system shall have two entities: `Employer` and `Employee`. The `Employer` entity should have attributes for the company name, registration number, and address. It should also have a one-to-many relationship with the `Employee` entity. The `Employee` entity should have attributes for the employee's first name, last name, date of birth, employee ID, job title, and salary. It should also have a one-to-one relationship with the `Employer` entity.",0.7885,0.8822,0.2696,0.72,"design, include, field, model, contain, object",attribute
1,63,"The system shall design a object model for 'Course' and 'Student' entities, where the 'Course' object includes fields for course name, course code, and credits, and the 'Student' object contains fields for first name, last name, date of birth, student ID, and enrolled courses. The relationship between 'Course' and 'Student' shall be many-to-many, where each course can have multiple students, and each student can enroll in multiple courses.","The system shall have a `Course` entity with the following attributes:
- `id`: A unique identifier for each course.
- `name`: The name of the course.
- `code`: The code of the course.
- `credits`: The number of credits associated with the course.

The system shall have a `Student` entity with the following attributes:
- `id`: A unique identifier for each student.
- `firstName`: The first name of the student.
- `lastName`: The last name of the student.
- `dateOfBirth`: The date of birth of the student.
- `studentId`: The student ID associated with the student.
- `courses`: A many-to-many relationship with the `Course` entity, representing the courses enrolled by the student.",0.6772,0.8476,0.0,0.4194,"design, enroll, contain, object, field, include, model","attribute, i, studentId, lastname, associate, dateOfBirth, firstName, identifier, represent, d, number"
1,64,"The system shall create a object model for 'Project' and 'Team Member' entities, where the 'Project' object includes fields for project name, project ID, and due date, and the 'Team Member' object contains fields for employee name, role, and assigned tasks. The relationship between 'Project' and 'Team Member' shall be many-to-many, where each project can have multiple team members, and each team member can be assigned to multiple projects.","The system shall have a Project entity with the following attributes:
- projectId (Long): A unique identifier for each project.
- projectName (String): The name of the project.
- dueDate (Date): The date by which the project is due.

The system shall have a TeamMember entity with the following attributes:
- teamMemberId (Long): A unique identifier for each team member.
- name (String): The name of the team member.
- role (String): The role of the team member in the project.",0.6281,0.808,0.0,0.3125,"field, ID, contain, create, assign, relationship, Team, employee, Member, include, object, model, task","identifier, Long, String, attribute, teamMemberId, string, TeamMember, projectname, projectId"
1,65,"The system shall create a object model for 'Order' and 'Product' entities, where the 'Order' object includes fields for order number, customer details, order date, and total amount, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Order' and 'Product' shall be many-to-many, where each order can contain multiple products, and each product can appear in multiple orders.","The system shall have a data model that represents orders and products. Each order can have multiple products, and each product can be included in multiple orders. The data model should include fields for the unique identifier (ID), name, stock quantity, price, and other relevant information for both orders and products. Additionally, the system shall ensure that the total amount of an order is calculated correctly based on the prices of its associated products.",0.6666,0.8478,0.1248,0.303,"relationship, customer, contain, object, Product, Order, number, detail, appear, sku, date, create, entity","ensure, data, calculate, quantity, represent, identifier, information, have, ID, base"
1,66,"The system shall create a object model for 'Library' and 'Book' entities, where the 'Library' object includes fields for library name, location, and opening hours, and the 'Book' object contains fields for title, author, ISBN, and publication year. The relationship between 'Library' and 'Book' shall be one-to-many, where each library can have multiple books.","The system shall have a `Library` entity that has an ID, name, location, and opening hours. The system shall also have a `Book` entity that has an ID, title, author, ISBN, and publication year. Both entities should have appropriate relationships with each other. Additionally, the system shall ensure data integrity by enforcing validation constraints on the attributes of both entities.",0.6779,0.8091,0.1479,0.4839,"include, model, field, Library, contain, object, Book, create","constraint, ensure, attribute, ID, integrity, enforce, validation, data"
1,67,"The system shall design a object model for 'Supplier' and 'Product' entities, where the 'Supplier' object includes fields for supplier name, contact details, and rating, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Supplier' and 'Product' shall be one-to-many, where each supplier can provide multiple products.","The system shall have a `Supplier` entity with the following attributes:
- `id`: A unique identifier for each supplier.
- `name`: The name of the supplier.
- `contactDetails`: Contact details for the supplier.
- `rating`: The rating of the supplier, ranging from 0 to 1.

The system shall have a `Product` entity with the following attributes:
- `id`: A unique identifier for each product.
- `name`: The name of the product.
- `sku`: The stock keeping unit (SKU) of the product.
- `price`: The price of the product.
- `stock`: The current stock level of the product.

The system shall have a one-to-many relationship between `Supplier` and `Product`, where each supplier can have multiple products, but each product belongs to only one supplier.",0.6356,0.7867,0.0359,0.4062,"include, design, model, object, field, provide, contain, Product","unit, identifier, keep, have, contactdetail, attribute, i, d, level, belong, range"
1,68,"The system shall create a object model for 'Event' and 'Attendee' entities, where the 'Event' object includes fields for event name, location, date, and duration, and the 'Attendee' object contains fields for first name, last name, and ticket type. The relationship between 'Event' and 'Attendee' shall be many-to-many, where each event can have multiple attendees, and each attendee can attend multiple events.","The system shall have two entity classes: Event and Attendee. The Event entity class shall have attributes for id (Long), name (String), location (String), date (Date), and duration (int). The Attendee entity class shall have attributes for id (Long), firstName (String), lastName (String), and ticketType (TicketType enum). Both entity classes shall have appropriate constructors, getters, setters, and any other necessary methods.",0.5876,0.7717,0.0,0.2368,"create, model, field, ticket, type, event, include, relationship, attendee, contain, object, attend","Date, constructor, firstname, String, enum, tickettype, lastname, attribute, setter, method, Long, class, d, TicketType, getter, i, int"
1,69,"The system shall create a object model for 'Manufacturer' and 'Product' entities, where the 'Manufacturer' object includes fields for manufacturer name, address, and contact details, and the 'Product' object contains fields for product name, SKU, price, and manufacturing date. The relationship between 'Manufacturer' and 'Product' shall be one-to-many, where each manufacturer can produce multiple products.","The system shall have a database table for `Manufacturer` entities that includes the following columns:
- `id`: A unique identifier for each manufacturer.
- `name`: The name of the manufacturer.
- `address`: The address of the manufacturer.
- `contact_details`: Contact details for the manufacturer.

The system shall have a database table for `Product` entities that includes the following columns:
- `id`: A unique identifier for each product.
- `name`: The name of the product.
- `sku`: The stock keeping unit (SKU) of the product.
- `price`: The price of the product.
- `manufacturing_date`: The date when the product was manufactured.

The system shall maintain a one-to-many relationship between `Manufacturer` and `Product` entities, where each manufacturer can have multiple products, but each product belongs to only one manufacturer.

The system shall enforce validation constraints on the `name`, `sku`, `price`, and `manufacturing_date` attributes of both `Manufacturer` and `Product` entities to ensure data integrity. For example, the `name` attribute should be a non-empty string, the `sku` attribute should be a unique alphanumeric string, the `price` attribute should be a positive number, and the `manufacturing_date` attribute should be a valid date in the future.",0.5505,0.701,0.0265,0.2857,"Product, manufacturing, model, field, produce, contain, object, create","attribute, d, stock, follow, database, have, constraint, i, datum, integrity, table, identifier, enforce, manufacture, validation, number, maintain, unit, column, manufacturing_date, string, future, contact_detail, belong, ensure, keep, example"
1,70,"The system shall design a data model for 'Employee' and 'Manager' entities, where the 'Employee' object includes fields for first name, last name, job title, and salary, and the 'Manager' object contains fields for name, department, and managed employees. The relationship between 'Employee' and 'Manager' shall be many-to-one, where each employee has one manager, and each manager can have multiple employees.","The system shall have two entities: `Employee` and `Manager`. The `Employee` entity should have attributes for `id`, `firstName`, `lastName`, `jobTitle`, and `salary`. It should also have a one-to-many relationship with the `Manager` entity, where an employee can be managed by only one manager.

The `Manager` entity should have attributes for `id`, `name`, `department`, and a many-to-one relationship with the `Employee` entity, where a manager can manage multiple employees.",0.71,0.8714,0.0,0.5,"data, contain, title, include, job, design, model, object, field","d, attribute"
1,71,"The system shall create an API that calculates the area of a circle given the radius. The API shall accept the radius as a parameter and return the calculated area using the formula A = π * r², where A is the area and r is the radius.",**GOOD**: 'The system shall provide an endpoint to calculate the area of a circle given its radius.',0.6251,0.7854,0.0527,0.35,"return, r², a, =, api, formula, use, create, parameter, accept, r","provide, endpoint"
1,72,"The system shall create an API that implements the Pythagorean theorem. The API shall accept the lengths of two sides of a right-angled triangle as parameters and return the length of the hypotenuse using the formula c = √(a² + b²), where a and b are the sides and c is the hypotenuse.",**GOOD**: 'The system shall provide an API for calculating the Pythagorean Theorem and another API for calculating the average of a list of numbers.',0.5006,0.6846,0.0,0.1071,"hypotenuse, create, c, √(a², use, b, parameter, angle, length, return, theorem, triangle, =, implement, formula, b², side, accept","Theorem, provide, number, average, *, list, calculate"
1,73,The system shall create an API that calculates the Body Mass Index (BMI). The API shall accept the weight (in kg) and height (in meters) as parameters and return the calculated BMI using the formula BMI = weight / height².,**GOOD**: 'The system shall validate user input to ensure that weight and height are positive numbers.',0.3816,0.5094,0.0,0.125,"meter, create, Body, height², formula, Mass, calculate, Index, BMI, kg, api, return, use, accept, parameter","input, *, validate, ensure, user, number"
1,74,"The system shall create an API that performs currency conversion. The API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates.","rates change. The WebSocket-GraphQL gateway API shall also support batch processing of multiple currency conversions, where each request is processed independently.

The system shall provide a gRPC-Thrift gateway API for high-performance applications to interact with the API. This gRPC-Thrift gateway API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates. The gRPC-Thrift gateway API shall also support batch processing of multiple currency conversions, where each request is processed independently.

The system shall provide a Thrift-WebSocket gateway API for real-time currency conversion updates. This Thrift-WebSocket gateway API shall allow external applications to receive real-time updates when currency conversion rates change. The Thrift-WebSocket gateway API shall also support batch processing of multiple currency conversions, where each request is processed independently.

The system shall provide a GraphQL-Thrift gateway API for advanced users to interact with the API. This GraphQL-Thrift gateway API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates. The GraphQL-Thrift gateway API shall also support batch processing of multiple currency conversions, where each request is processed independently.

The system shall provide a gRPC-GraphQL gateway API for high-performance applications to interact with the API. This gRPC-GraphQL gateway API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates. The gRPC-GraphQL gateway API shall also support batch processing of multiple currency conversions, where each request is processed independently.

The system shall provide a Thrift-GraphQL gateway API for high-performance applications to interact with the API. This Thrift-GraphQL gateway API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates. The Thrift-GraphQL gateway API shall also support batch processing of multiple currency conversions, where each request is processed independently.

The system shall provide a WebSocket-Thrift gateway API for real-time currency conversion updates. This WebSocket-Thrift gateway API shall allow external applications to receive real-time updates when currency conversion rates change. The WebSocket-Thrift gateway API shall also support batch processing of multiple currency conversions, where each request is processed independently.

The system shall provide a GraphQL-WebSocket gateway API for real-time currency conversion updates. This GraphQL-WebSocket gateway API shall allow external applications to receive real-time updates when currency conversion rates change. The GraphQL-WebSocket gateway API shall also support batch processing of multiple currency conversions, where each request is processed independently.

The system shall provide a gRPC-Thrift gateway API for high-performance applications to interact with the API. This gRPC-Thrift gateway API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates. The gRPC-Thrift gateway API shall also support batch processing of multiple currency conversions, where each request is processed independently.

The system shall provide a Thrift-WebSocket gateway API for real-time currency conversion updates. This Thrift-WebSocket gateway API shall allow external applications to receive real-time updates when currency conversion rates change. The Thrift-WebSocket gateway API shall also support batch processing of multiple currency conversions, where each request is processed independently.

The system shall provide a GraphQL-Thrift gateway API for advanced users to interact with the API. This GraphQL-Thrift gateway API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates. The GraphQL-Thrift gateway API shall also support batch processing of multiple currency conversions, where each request is processed independently.

The system shall provide a gRPC-GraphQL gateway API for high-performance applications to interact with the API. This gRPC-GraphQL gateway API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates. The gRPC-GraphQL gateway API shall also support batch processing of multiple currency conversions, where each request is processed independently.

The system shall provide a Thrift-GraphQL gateway API for high-performance applications to interact with the API. This Thrift-GraphQL gateway API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates. The Thrift-GraphQL gateway API shall also support batch processing of multiple currency conversions, where each request is processed independently.

The system shall provide a WebSocket-Thrift gateway API for real-time currency conversion updates. This WebSocket-Thrift gateway API shall allow external applications to receive real-time updates when currency conversion rates change. The WebSocket-Thrift gateway API shall also support batch processing of multiple currency conversions, where each request is processed independently.

The system shall provide a GraphQL-WebSocket gateway API for",0.4863,0.5827,0.0341,0.375,"perform, create","GraphQL, interact, support, receive, process, graphql, change, update, processing, API, WebSocket, provide, application, Thrift, request, grpc, user, allow, performance, gateway, thrift, batch, time"
1,75,"The system shall create an API that calculates the compound interest for a given principal, rate, and time period. The API shall accept the principal amount (P), interest rate (r), time (t), and number of times interest is compounded per year (n) as parameters, and return the compound interest using the formula A = P(1 + r/n)^(nt), where A is the amount after interest.","The system shall allow users to enter an amount and choose a currency to convert it into another currency. The system shall handle errors gracefully by returning appropriate error messages or status codes when invalid input is provided or an unexpected error occurs during processing. The system shall be implemented using Node.js and Express framework, and should include proper validation for input parameters.",0.2017,0.2571,0.0,0.1087,"n)^(nt, period, interest, number, r, a, time, compound, p, principal, t, calculate, year, formula, =, give, api, rate, create, accept","currency, Express, processing, status, include, handle, implement, allow, error, occur, choose, code, Node.js, user, convert, message, input, framework, validation, enter, provide"
1,76,"The system shall create an API that calculates the area of a circle given the radius. The API shall accept the radius as a parameter and return the calculated area using the formula A = π * r², where A is the area and r is the radius.",**GOOD**: 'The system shall allow users to enter a radius value and calculate the area of a circle.',0.6052,0.7819,0.0334,0.2727,"formula, parameter, api, r², r, use, give, a, =, return, create, accept","value, enter, allow, user"
1,77,"The system shall create an API that implements the Pythagorean theorem. The API shall accept the lengths of two sides of a right-angled triangle as parameters and return the length of the hypotenuse using the formula c = √(a² + b²), where a and b are the sides and c is the hypotenuse.",**GOOD**: 'The system shall allow users to enter two positive side lengths for a right angle triangle and calculate the length of the hypotenuse.',0.6093,0.7987,0.0407,0.2308,"=, b, formula, Pythagorean, create, b², c, use, theorem, √(a², api, implement, parameter, return, accept","*, user, enter, allow, calculate"
1,78,The system shall create an API that calculates the Body Mass Index (BMI). The API shall accept the weight (in kg) and height (in meters) as parameters and return the calculated BMI using the formula BMI = weight / height².,**GOOD**: 'The system shall allow users to enter a valid weight and height for BMI calculation.',0.5722,0.7677,0.0,0.1739,"kg, meter, api, calculate, create, formula, height², accept, return, Body, use, parameter, Mass, Index","allow, calculation, *, user, enter"
1,79,"The system shall create an API that performs currency conversion. The API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates.","**GOOD**: 'The system shall allow users to enter an amount and choose a currency to convert it into another currency. The system shall handle errors, such as invalid currency codes or missing exchange rates.'",0.5754,0.756,0.0,0.2308,"return, usd, perform, use, create, predefine, EUR, conversion, accept, target, api","error, user, enter, *, convert, allow, handle, miss, choose"
1,80,"The system shall create an API that calculates the compound interest for a given principal, rate, and time period. The API shall accept the principal amount (P), interest rate (r), time (t), and number of times interest is compounded per year (n) as parameters, and return the compound interest using the formula A = P(1 + r/n)^(nt), where A is the amount after interest.","**GOOD**: 'The system shall allow users to enter a principal amount, interest rate, time period, and number of times compounded per year. The system shall validate that all input parameters are valid (greater than zero). The system shall calculate the compound interest based on the provided inputs and return the result.'",0.6244,0.7781,0.0922,0.3529,"t, p, principal, create, use, r, give, n)^(nt, =, formula, accept, api, a","enter, *, base, allow, provide, input, validate, result, user"
1,81,"The system shall create an API that calculates the area of a circle given the radius. The API shall accept the radius as a parameter and return the calculated area using the formula A = π * r², where A is the area and r is the radius.",**GOOD**: 'The system shall allow users to enter the radius of a circle and calculate its area. The system shall also allow users to enter a number and calculate the Fibonacci sequence up to that number.',0.47,0.6001,0.0,0.25,"=, r², api, r, give, accept, create, use, formula, a, parameter, return","user, allow, Fibonacci, sequence, enter, number"
1,82,"The system shall create an API that implements the Pythagorean theorem. The API shall accept the lengths of two sides of a right-angled triangle as parameters and return the length of the hypotenuse using the formula c = √(a² + b²), where a and b are the sides and c is the hypotenuse.",**GOOD**: 'The system shall allow users to enter two side lengths and calculate the length of the hypotenuse based on those values.',0.5998,0.8089,0.0497,0.1429,"parameter, formula, c, create, accept, api, √(a², triangle, angle, b, Pythagorean, use, theorem, =, return, b², implement","base, user, calculate, *, allow, value, enter"
1,83,The system shall create an API that calculates the Body Mass Index (BMI). The API shall accept the weight (in kg) and height (in meters) as parameters and return the calculated BMI using the formula BMI = weight / height².,**GOOD**: 'The system shall validate user input to ensure that it is valid and meets the expected criteria.',0.1378,0.1854,0.0,0.04,"return, calculate, height², Index, accept, weight, parameter, use, formula, Mass, BMI, height, meter, Body, create, kg, api","input, user, meet, criterion, *, validate, ensure"
1,84,"The system shall create an API that performs currency conversion. The API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates.",**GOOD**: 'The system shall allow users to enter an amount and choose a currency to convert it into another currency.',0.5311,0.7214,0.0,0.1304,"return, EUR, code, api, rate, create, usd, exchange, predefine, conversion, perform, accept, target, use","*, choose, user, convert, allow, enter"
1,85,"The system shall create an API that calculates the compound interest for a given principal, rate, and time period. The API shall accept the principal amount (P), interest rate (r), time (t), and number of times interest is compounded per year (n) as parameters, and return the compound interest using the formula A = P(1 + r/n)^(nt), where A is the amount after interest.",**GOOD**: 'The system shall allow users to enter an amount and choose a currency to convert it into another currency.',0.2273,0.3069,0.0,0.0625,"return, parameter, rate, year, create, calculate, time, a, principal, interest, api, t, give, n)^(nt, period, number, accept, formula, r, p, use, compound, =","choose, *, currency, user, allow, convert, enter"
1,86,"The system shall create an API that calculates the area of a circle given the radius. The API shall accept the radius as a parameter and return the calculated area using the formula A = π * r², where A is the area and r is the radius.",**GOOD**: 'The system shall accept input of a circle's radius and calculate its area.',0.605,0.759,0.0,0.3684,"use, r², a, create, api, return, parameter, =, formula, give, r",input
1,87,"The system shall create an API that implements the Pythagorean theorem. The API shall accept the lengths of two sides of a right-angled triangle as parameters and return the length of the hypotenuse using the formula c = √(a² + b²), where a and b are the sides and c is the hypotenuse.","```java
import io.quarkus.runtime.annotations.RegisterForReflection;
import org.eclipse.microprofile.openapi.annotations.Operation;
import org.eclipse.microprofile.openapi.annotations.media.Content;
import org.eclipse.microprofile.openapi.annotations.media.Schema;
import org.eclipse.microprofile.openapi.annotations.parameters.Parameter;
import org.eclipse.microprofile.openapi.annotations.responses.APIResponse;
import org.eclipse.microprofile.openapi.annotations.responses.APIResponses;

@Path(""/average"")
public class AverageResource {

    @POST
    @Consumes(MediaType.APPLICATION_JSON)
    @Produces(MediaType.APPLICATION_JSON)
    @Operation(operationId = ""calculateAverage"", summary = ""Calculate the average of a list of numbers"")
    @APIResponses(value = {
            @APIResponse(responseCode = ""200"", description = ""Success"", content = @Content(mediaType = MediaType.APPLICATION_JSON, schema = @Schema(implementation = Double.class))),
            @APIResponse(responseCode = ""400"", description = ""Bad Request"", content = @Content(mediaType = MediaType.APPLICATION_JSON, schema = @Schema(implementation = ErrorResponse.class)))
    })
    public Response calculateAverage(@Parameter(description = ""List of numbers"") List<Double> numbers) {
        if (numbers == null || numbers.isEmpty()) {
            return Response.status(Status.BAD_REQUEST).entity(new ErrorResponse(""Invalid input"")).build();
        }

        double sum = 0;
        for (double number : numbers) {
            sum += number;
        }

        double average = sum / numbers.size();
        return Response.ok().entity(average).build();
    }
}
```

**GOOD**: 'The system shall allow users to enter a list of numbers and calculate their average.'",0.124,0.161,0.0,0.0563,"hypotenuse, accept, theorem, angle, api, length, implement, c, use, Pythagorean, b, √(a², create, formula, side, b², triangle","io.quarkus.runtime.annotation, content, MediaType, ErrorResponse(""Invalid, calculate, @post, allow, class, schema, user, numbers.isEmpty, import, @content(mediatype, org.eclipse.microprofile.openapi.annotations.response, Content, @produces(mediatype, numbers.size, errorresponse.class, Response.ok().entity(average).build, success, Request, @APIResponse(responseCode, *, Response, average, input"")).build, Double.class, AverageResource, org.eclipse.microprofile.openapi.annotations.parameter, description, org.eclipse.microprofile.openapi.annotations.media, APIResponse, registerforreflection, summary, apiresponse, operation, calculateaverage(@parameter(description, sum, list, Schema, calculateaverage, org.eclipse.microprofile.openapi.annotation, +, ||, enter, @Operation(operationId, Response.status(Status, Bad, @Consumes(MediaType, number"
