batch,question_id,input_requirement,reverse_generated_requirement,final_accuracy_score,semantic_similarity,bleu_score,completeness_score,missing_elements,extra_elements
1,63,"The system shall design a object model for 'Course' and 'Student' entities, where the 'Course' object includes fields for course name, course code, and credits, and the 'Student' object contains fields for first name, last name, date of birth, student ID, and enrolled courses. The relationship between 'Course' and 'Student' shall be many-to-many, where each course can have multiple students, and each student can enroll in multiple courses.","The system shall:

* Have a `Course` entity with an `@Id` annotated field for the primary key, `courseName`, `courseCode`, and `credits`.
* Have a `Student` entity with an `@Id` annotated field for the primary key, `firstName`, `lastName`, and `studentId`.
* Have a many-to-one relationship between `Course` and `Student` entities, where each course can have multiple students enrolled in it.
* The `Student` entity should have a `@ManyToOne` annotated field with the `fetch = FetchType.LAZY` annotation to indicate that the student's courses are loaded lazily.
* The `Course` entity should have a `@OneToMany` annotated field with the `mappedBy` attribute set to `""student""` and the `cascade = CascadeType.ALL` annotation to indicate that any changes made to the course or student entities must be cascaded to all related courses and students.
* The `Student` entity should have a `@OneToMany` annotated field with the `mappedBy` attribute set to `""student""` and the `cascade = CascadeType.ALL` annotation to indicate that any changes made to the course or student entities must be cascaded to all related courses and students.
* The `Course` entity should have a `@ManyToOne` annotated field with the `fetch = FetchType.LAZY` annotation to indicate that the course's student is loaded lazily.
* The `Student` entity should have a `@ManyToOne` annotated field with the `fetch = FetchType.LAZY` annotation to indicate that the student's courses are loaded lazily.
* The system shall ensure data consistency by enforcing the following validation constraints:
	+ A `Course` entity must have a non-null `courseName`, `courseCode`, and `credits`.
	+ A `Student` entity must have a non-null `firstName`, `lastName`, and `studentId`.
	+ A `Course` entity must have a unique `courseCode` value.
	+ A `Student` entity must have a unique `studentId` value.",0.5076,0.6673,0.0298,0.1875,"date, contain, object, ID, birth, name, model, include, enroll, design, code","make, @manytoone, fetch, CascadeType, @OneToMany, set, =, annotation, studentId, value, consistency, follow, FetchType, attribute, load, validation, LAZY, key, enforce, coursecode, mappedBy, cascade, change, firstname, ensure, constraint, datum, indicate"
1,64,"The system shall create a object model for 'Project' and 'Team Member' entities, where the 'Project' object includes fields for project name, project ID, and due date, and the 'Team Member' object contains fields for employee name, role, and assigned tasks. The relationship between 'Project' and 'Team Member' shall be many-to-many, where each project can have multiple team members, and each team member can be assigned to multiple projects.","The system shall have a 'projects' entity with the following attributes:

* id (primary key, long)
* projectName (string, not null)
* dueDate (string, not null, size between 1 and 255)
* teamMembers (one-to-many relationship with TeamMember entity)

The system shall have a 'team_members' entity with the following attributes:

* id (primary key, long)
* employeeName (string, not null)
* role (string, not null, size between 1 and 255)
* projects (many-to-many relationship with Project entity)",0.5928,0.7897,0.0,0.2,"name, assign, team, Team, Member, date, include, member, task, employee, object, ID, contain, model, field, create","attribute, team_member, string, i, teammember, key, d, employeename, TeamMember, projectname, size, duedate"
1,65,"The system shall create a object model for 'Order' and 'Product' entities, where the 'Order' object includes fields for order number, customer details, order date, and total amount, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Order' and 'Product' shall be many-to-many, where each order can contain multiple products, and each product can appear in multiple orders.","The system shall have the following data model requirements:

* The `Order` entity shall have a primary key (id), customer details, date of order, total amount, and a list of products associated with it.
* The `Product` entity shall have a primary key (id), name, SKU, price, stock, and a list of orders associated with it.
* The relationship between the `Order` and `Product` entities is many-to-many, as an order can contain multiple products and each product can be part of multiple orders.
* Each entity shall have appropriate validation constraints to ensure data integrity and consistency. For example, the total amount in an order should not exceed a certain limit or the stock for a product should not go below zero.
* The system shall use a database management system (DBMS) that supports SQL-like queries and supports the Quarkus persistence API.",0.5918,0.7544,0.0711,0.283,"Order, create, Product, appear, include, object, number, field","management, validation, key, ensure, limit, persistence, list, API, use, constraint, integrity, example, follow, database, support, query, d, data, associate, requirement, have, i, consistency, DBMS, go, Quarkus, exceed, part, datum, SQL"
1,66,"The system shall create a object model for 'Library' and 'Book' entities, where the 'Library' object includes fields for library name, location, and opening hours, and the 'Book' object contains fields for title, author, ISBN, and publication year. The relationship between 'Library' and 'Book' shall be one-to-many, where each library can have multiple books.","The system shall have an entity class called `Library` with the following attributes:

* `id`: a unique identifier for each library (primary key)
* `name`: the name of the library (not null)
* `location`: the location of the library (not null)
* `books`: a list of books that belong to this library (one-to-many relationship with `Book`)

The system shall have an entity class called `Book` with the following attributes:

* `id`: a unique identifier for each book (primary key)
* `title`: the title of the book (not null)
* `library`: the library that the book belongs to (many-to-one relationship with `Library`)

The system shall enforce the following validation constraints:

* The `name` and `location` attributes of the `Library` entity must not be null.
* The `title` attribute of the `Book` entity must not be null.
* The `library_id` foreign key in the `Book` entity must reference a valid `id` in the `Library` table.",0.552,0.7079,0.0,0.2821,"opening, include, create, publication, object, contain, field, author, model, hour, isbn, year","attribute, belong, constraint, follow, call, list, i, library_id, reference, class, validation, table, d, key, identifier, enforce"
1,67,"The system shall design a object model for 'Supplier' and 'Product' entities, where the 'Supplier' object includes fields for supplier name, contact details, and rating, and the 'Product' object contains fields for product name, SKU, price, and stock. The relationship between 'Supplier' and 'Product' shall be one-to-many, where each supplier can provide multiple products.","The system shall have the following data model requirements:

* A `Supplier` entity with the following attributes: id, name, contact details, rating, and a list of products that it provides. The `id` field should be annotated with `@Id`, indicating that it is the primary key for the entity. The `name` field should be a string and should not be null or empty. The `contactDetails` field should be a nested object with fields such as phone number, email, and address. The `rating` field should be an integer between 1 and 5. The list of products that the supplier provides should be annotated with `@OneToMany(mappedBy=""supplier"")` to indicate the relationship between the two entities.
* A `Product` entity with the following attributes: id, name, SKU, price, and stock. The `id` field should be annotated with `@Id`, indicating that it is the primary key for the entity. The `name` field should be a string and should not be null or empty. The `SKU` field should be a unique identifier for each product and should not be null or empty. The `price` field should be a double and should not be null or negative. The `stock` field should be an integer and should not be null or negative.
* A relationship between the `Supplier` and `Product` entities, with each supplier providing multiple products. This relationship should be modeled using a one-to-many mapping, where each product belongs to exactly one supplier. The `@OneToMany(mappedBy=""supplier"")` annotation should be used on the list of products in the `Supplier` entity to indicate this relationship.
* Validation constraints for the data model requirements:
	+ The name and SKU fields of the Product entity should not be null or empty.
	+ The price field of the Product entity should not be null or negative.
	+ The stock field of the Product entity should not be null or negative.
	+ The rating field of the Supplier entity should be an integer between 1 and 5, inclusive.",0.5576,0.6909,0.0308,0.3542,"Product, include, contain, design","string, contactdetail, integer, mapping, use, key, validation, email, d, identifier, annotation, address, attribute, requirement, have, indicate, belong, constraint, annotate, follow, phone, datum, i, data, list, @onetomany(mappedby=""supplier, number"
1,68,"The system shall create a object model for 'Event' and 'Attendee' entities, where the 'Event' object includes fields for event name, location, date, and duration, and the 'Attendee' object contains fields for first name, last name, and ticket type. The relationship between 'Event' and 'Attendee' shall be many-to-many, where each event can have multiple attendees, and each attendee can attend multiple events.","The system shall store information about events, which will be represented by the `Event` entity class. The `Event` entity will have a primary key (`id`), a name (`name`) that must not be null or empty, a location (`location`) that must not be null, a date and time for the event (`date`), a duration in hours (`duration`), and a set of attendees (`attendees`). The `Event` entity will also have getters and setters for all fields.

The system shall store information about attendees, which will be represented by the `Attendee` entity class. The `Attendee` entity will have a primary key (`id`), a first name (`firstName`) that must not be null or empty, a last name (`lastName`) that must not be null, and an event (`event`) that they are attending to. The `Attendee` entity will also have getters and setters for all fields.

The system shall enforce validation constraints on the data model, as follows:

* The `name` field in the `Event` entity must not be null or empty.
* The `location` field in the `Event` entity must not be null.
* The `date` field in the `Event` entity must not be null.
* The `duration` field in the `Event` entity must not be null.
* The `firstName` field in the `Attendee` entity must not be null or empty.
* The `lastName` field in the `Attendee` entity must not be null or empty.
* The relationship between the `Event` and `Attendee` entities will be one-to-many, with each event having multiple attendees.

The system shall also enforce data consistency constraints on the data model, as follows:

* The `event_id` field in the `Attendee` entity must reference a valid event record.

The system will use a relational database to store the data, with each entity represented by a table in the database. The `Event` entity will be stored in a table named ""events"", and the `Attendee` entity will be stored in a table named ""attendees"".",0.5986,0.7701,0.0,0.2979,"type, Event, include, create, object, contain, ticket","key, information, hour, enforce, consistency, database, validation, reference, follow, table, time, store, represent, set, d, i, record, lastName, setter, datum, constraint, getter, firstName, use, data, class"
1,69,"The system shall create a object model for 'Manufacturer' and 'Product' entities, where the 'Manufacturer' object includes fields for manufacturer name, address, and contact details, and the 'Product' object contains fields for product name, SKU, price, and manufacturing date. The relationship between 'Manufacturer' and 'Product' shall be one-to-many, where each manufacturer can produce multiple products.","The system shall have the following data model requirements:

1. The `Manufacturer` entity should have an ID, a name, an address, contact details, and a list of products.
2. The `Product` entity should have an ID, a name, a SKU, a price, a manufacturing date, and a foreign key referencing the manufacturer's ID.
3. The `Manufacturer` entity should have a one-to-many relationship with the `Product` entity, where each product is owned by one manufacturer.
4. The `Product` entity should have a many-to-one relationship with the `Manufacturer` entity, where each manufacturer can own multiple products.
5. The system should validate that the ID of the manufacturer referenced in the `Product` entity exists and is unique.
6. The system should validate that the ID of the product referenced in the `Manufacturer` entity exists and is unique.",0.639,0.7892,0.042,0.4118,"Product, Manufacturer, include, object, contain, create, produce, field","list, validate, reference, datum, own, exist, referencing, key, have, requirement, ID, follow"
1,70,"The system shall design a data model for 'Employee' and 'Manager' entities, where the 'Employee' object includes fields for first name, last name, job title, and salary, and the 'Manager' object contains fields for name, department, and managed employees. The relationship between 'Employee' and 'Manager' shall be many-to-one, where each employee has one manager, and each manager can have multiple employees.","The system shall store employee data, including their first and last names, job title, salary, and manager. The system shall store manager data, including their name and department. The system shall establish a one-to-many relationship between managers and employees, with each manager being responsible for multiple employees. The system shall allow users to create, read, update, and delete employee records and manager records.
The system shall validate that all employees have unique IDs, first names, last names, job titles, and salaries. The system shall validate that all managers have unique names and departments. The system shall prevent users from creating duplicate employee or manager records. The system shall allow users to search for employees by name, job title, or department.
The system shall support sorting employees by first name, last name, job title, salary, or manager. The system shall support pagination of employee and manager lists. The system shall provide a user interface for creating, reading, updating, and deleting employee records and manager records.",0.5696,0.7295,0.0532,0.2683,"model, data, object, design, Manager, entity, contain, manage, field","validate, allow, record, delete, prevent, list, sort, reading, establish, id, interface, support, read, datum, search, provide, user, pagination, create, store, update"
1,71,"The system shall create an API that calculates the area of a circle given the radius. The API shall accept the radius as a parameter and return the calculated area using the formula A = π * r², where A is the area and r is the radius.","The system shall allow users to access a web page displaying 'Welcome to the Circle Area API!' when accessing the root URL '/' using GET method. The system shall allow users to enter a radius value in a form and submit it to calculate the area of a circle using the POST method at the endpoint '/calculate-area'. The system shall send an error message with status code 400 if the input is not valid or if there is no input at all. If the input is valid, the system shall calculate the area using the formula A = π * r², where r is the entered radius value, and shall return it in a JSON response. The system shall start the server on port 3000 when there is no environment variable set for PORT.",0.5482,0.6979,0.1235,0.2364,"accept, give, parameter, create, api","code, user, value, environment, message, /calculate, Area, POST, GET, status, submit, method, web, variable, endpoint, start, set, access, json, send, welcome, enter, PORT, API, port, display, server, error, Circle, response, input, root, allow, url, page, form, be"
1,72,"The system shall create an API that implements the Pythagorean theorem. The API shall accept the lengths of two sides of a right-angled triangle as parameters and return the length of the hypotenuse using the formula c = √(a² + b²), where a and b are the sides and c is the hypotenuse.","The system shall allow users to enter two numbers (a and b) as input parameters for the Pythagorean theorem calculation. The system shall validate the input parameters and return an error message if any of them are invalid or missing. If both parameters are valid, the system shall calculate the hypotenuse (c) using the provided formula and return it in a JSON response. If there is an internal server error while processing the request, the system shall log the error and return an appropriate error message to the user.",0.5761,0.7718,0.0,0.1795,"side, accept, Pythagorean, =, length, angle, triangle, √(a², theorem, b, implement, b², create, api","calculation, process, input, message, number, json, user, provide, error, request, allow, server, calculate, enter, validate, be, response, log"
1,73,The system shall create an API that calculates the Body Mass Index (BMI). The API shall accept the weight (in kg) and height (in meters) as parameters and return the calculated BMI using the formula BMI = weight / height².,"The system shall allow users to enter their weight and height in the units of their choice, and then retrieve their BMI (Body Mass Index) calculation in a human-readable format. The system shall also provide an error message if any of the required parameters are missing or incorrect.",0.6611,0.8707,0.0,0.2581,"use, height², formula, meter, accept, create, api, calculate, kg, return","choice, format, enter, message, miss, require, allow, calculation, provide, error, user, unit, retrieve"
1,74,"The system shall create an API that performs currency conversion. The API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates.","The system shall allow users to:

* Access a list of supported currencies through the `/currencies` route;
* Enter an amount in one currency and choose a target currency to convert it into another currency through the `/convert` route;
* Receive a converted amount as output, based on predefined exchange rates retrieved from an external API.",0.6908,0.8937,0.1358,0.2581,"accept, perform, conversion, create, code, usd, EUR, use, return","convert, receive, route, output, support, allow, retrieve, access, /currencie, base, choose, list, enter, user"
1,75,"The system shall create an API that calculates the compound interest for a given principal, rate, and time period. The API shall accept the principal amount (P), interest rate (r), time (t), and number of times interest is compounded per year (n) as parameters, and return the compound interest using the formula A = P(1 + r/n)^(nt), where A is the amount after interest.","The system shall allow users to calculate the compound interest on an amount over time using a web interface that accepts four input parameters: the principal, the annual interest rate, the number of years, and the times compounded per year. The system shall validate the input parameters by checking if they are all positive numbers. If any of the input parameters are invalid, the system shall return a 400 Bad Request error with an appropriate message. If the input parameters are valid, the system shall calculate the compound interest and display it to the user as JSON data in the response body. The system shall also allow users to view a graphical representation of the compound interest over time.",0.6055,0.7698,0.0,0.3333,"=, formula, t, a, api, r, give, period, n)^(nt, p, create","message, allow, datum, json, response, check, error, request, view, web, input, user, validate, display, body, representation, interface"
1,76,"The system shall create an API that calculates the area of a circle given the radius. The API shall accept the radius as a parameter and return the calculated area using the formula A = π * r², where A is the area and r is the radius.",The system shall allow users to input a value for the circle's radius and receive the calculated area of the circle as output. The system shall validate the user's input and respond with an error message if the radius is negative.,0.5801,0.7878,0.0,0.1429,"a, create, *, return, use, api, accept, give, parameter, calculate, =, r², formula, r","error, respond, message, user, value, receive, validate, output, allow, input"
1,77,"The system shall create an API that implements the Pythagorean theorem. The API shall accept the lengths of two sides of a right-angled triangle as parameters and return the length of the hypotenuse using the formula c = √(a² + b²), where a and b are the sides and c is the hypotenuse.",The system shall allow users to enter two side lengths for a triangle and receive the calculated hypotenuse as output. The system shall validate user input by ensuring that both side lengths are non-negative numbers.,0.5793,0.78,0.0,0.1667,"=, return, c, create, implement, use, angle, parameter, b, theorem, accept, b², api, Pythagorean, formula, √(a²","output, receive, user, input, enter, number, ensure, validate, allow"
1,78,The system shall create an API that calculates the Body Mass Index (BMI). The API shall accept the weight (in kg) and height (in meters) as parameters and return the calculated BMI using the formula BMI = weight / height².,The system shall allow users to calculate their BMI (Body Mass Index) by providing a user interface where they can enter their weight and height in a specific format. The system shall then use the entered values to perform the calculation and return the resulting BMI value to the user.,0.6869,0.8793,0.0,0.3571,"accept, formula, meter, kg, parameter, api, height², create","perform, provide, interface, allow, value, format, enter, user, calculation, result"
1,79,"The system shall create an API that performs currency conversion. The API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates.","The system shall allow users to enter an amount and choose a currency to convert it into another currency. The user shall be able to specify the source currency and target currency, and the system shall provide a conversion rate based on the exchange rates provided by the ICurrencyExchangeRateService service. The system shall also validate the input data to ensure that all required fields are present and valid. If any errors occur during the conversion process, the system shall log an error message and return an appropriate HTTP status code.",0.5799,0.7657,0.0,0.2195,"create, use, usd, perform, predefine, api, EUR, accept","log, source, provide, HTTP, ICurrencyExchangeRateService, input, allow, field, ensure, occur, specify, user, error, enter, process, require, convert, base, service, choose, datum, status, validate, message"
1,80,"The system shall create an API that calculates the compound interest for a given principal, rate, and time period. The API shall accept the principal amount (P), interest rate (r), time (t), and number of times interest is compounded per year (n) as parameters, and return the compound interest using the formula A = P(1 + r/n)^(nt), where A is the amount after interest.",The system shall allow users to enter an amount and choose a currency to convert it into another currency. The system shall provide real-time exchange rates from external sources and allow users to view the current exchange rate between two currencies. The system shall calculate the exchange rate based on the input parameters and return the converted amount. The system shall handle errors and exceptions gracefully and provide appropriate error messages to the user.,0.3318,0.4252,0.0,0.1707,"accept, formula, =, period, r, compound, interest, create, number, give, t, n)^(nt, use, a, p, api, principal, year","base, currency, input, convert, provide, exchange, message, enter, allow, choose, source, handle, error, exception, view, user"
1,81,"The system shall create an API that calculates the area of a circle given the radius. The API shall accept the radius as a parameter and return the calculated area using the formula A = π * r², where A is the area and r is the radius.","The system shall allow users to input a numeric value for the radius of a circle and receive a response with the calculated area of the circle in square units. The system shall use a web interface to collect user input, perform calculations using mathematical formulas, and return the result as a JSON object with the key ""area"".",0.5992,0.7954,0.0,0.2121,"parameter, *, a, give, create, accept, api, r², r, calculate, =","response, interface, perform, calculation, object, unit, allow, receive, input, result, collect, web, user, json, value"
1,82,"The system shall create an API that implements the Pythagorean theorem. The API shall accept the lengths of two sides of a right-angled triangle as parameters and return the length of the hypotenuse using the formula c = √(a² + b²), where a and b are the sides and c is the hypotenuse.","The system shall allow users to enter two sides of a right-angled triangle and calculate the length of the hypotenuse. The user shall be able to specify the units (e.g., meters, feet) for each side. The system shall validate the input data to ensure that only valid values are accepted, such as non-zero positive numbers for the sides. If any of the inputs is invalid or missing, the system shall return an error message indicating which input(s) need to be corrected.

The system shall provide a user interface (e.g., web page, mobile app) that allows users to enter their desired values and submit them to the API for processing. The user interface shall be designed with simplicity and ease of use in mind, allowing users to quickly and accurately input their data.

The system shall return a response indicating whether the calculation was successful or not, along with any error messages or validation issues encountered during processing. If the calculation was successful, the system shall provide the calculated value for the length of the hypotenuse, along with any relevant units (e.g., meters, feet).",0.5287,0.6981,0.0553,0.1724,"parameter, =, b, Pythagorean, implement, b², √(a², c, theorem, create, formula","enter, foot, response, encounter, specify, issue, web, allow, meter, value, validation, input, user, validate, desire, correct, ensure, datum, message, calculation, processing, app, ease, error, number, design, interface, mind, calculate, unit, indicate, simplicity, provide, page, input(s, need, submit"
1,83,The system shall create an API that calculates the Body Mass Index (BMI). The API shall accept the weight (in kg) and height (in meters) as parameters and return the calculated BMI using the formula BMI = weight / height².,"The system shall allow users to enter weight and height data in kilograms and meters, respectively, and calculate the Body Mass Index (BMI) based on these inputs using a formula. The system should also validate that both weight and height are provided before calculating BMI. Additionally, the system should provide an API endpoint for accessing this functionality, allowing users to interact with it through HTTP requests.",0.7106,0.9014,0.0684,0.3636,"create, kg, parameter, accept, height², return","HTTP, functionality, provide, kilogram, enter, endpoint, allow, request, user, access, input, validate, interact, base, datum"
1,84,"The system shall create an API that performs currency conversion. The API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates.","The provided code appears to be a RESTful API for converting amounts between currencies using Spring Boot. Here is a breakdown of the code:

1. The `CurrencyConverter` interface defines the methods that will be used to convert amounts between currencies. This interface will be implemented by the `CurrencyConverterImpl` class, which contains the actual implementation of the currency conversion logic.
2. The `ExchangeRateService` interface defines the methods that will be used to retrieve exchange rates for different currencies. This interface will be implemented by the `ExchangeRateServiceImpl` class, which contains the actual implementation of the exchange rate retrieval logic.
3. The `ConvertDTO` class is a Spring data transfer object (DTO) that contains the information needed to convert amounts between currencies. It has three fields: `amount`, `sourceCurrencyCode`, and `targetCurrencyCode`. These fields are annotated with `@Data` to indicate that they should be treated as simple data containers, rather than entities with their own lifecycle management.
4. The `CurrencyConverterController` class is a Spring controller that provides an implementation of the `CurrencyConverterController` interface. It contains a single method, `convert`, which takes in a `ConvertDTO` object and uses it to convert amounts between currencies using the `currencyConverter` field, which is injected with an instance of the `CurrencyConverter` interface using Spring's dependency injection mechanism.
5. The `CurrencyConverterConfig` class is a Spring configuration that provides an implementation of the `ExchangeRateService` interface. It contains a single method, `exchangeRateService`, which creates a new instance of the `ExchangeRateServiceImpl` class and returns it as a bean. This bean will be used by the `CurrencyConverterController` to retrieve exchange rates for different currencies.

Overall, this code appears to be an example of how to create a RESTful API for converting amounts between currencies using Spring Boot. The interface-based design allows for easy extension and testing of the currency conversion logic, while the data transfer objects (DTOs) provide a clear and simple way to represent the information needed for currency conversions.",0.5062,0.6861,0.0,0.1299,"accept, usd, system, target, predefine, perform, EUR","testing, lifecycle, logic, represent, targetcurrencycode, indicate, annotate, method, base, object, ConvertDTO, provide, extension, inject, currencyconverter, sourcecurrencycode, controller, retrieval, convert, implementation, breakdown, implement, field, dependency, interface, entity, dto, Spring, define, DTO, management, take, CurrencyConverter, treat, data, way, exchangerateservice, currencyconvertercontroller, bean, CurrencyConverterImpl, mechanism, Boot, injection, example, design, retrieve, have, exchangeRateService, contain, instance, ExchangeRateServiceImpl, transfer, class, information, allow, spring, configuration, need, container, appear"
1,85,"The system shall create an API that calculates the compound interest for a given principal, rate, and time period. The API shall accept the principal amount (P), interest rate (r), time (t), and number of times interest is compounded per year (n) as parameters, and return the compound interest using the formula A = P(1 + r/n)^(nt), where A is the amount after interest.","The system shall allow users to input the principal amount, interest rate, time period, and compounded times per year to calculate the compound interest. The system shall validate the input parameters and return an HTTP 400 (Bad Request) status code if any of the input parameters is invalid. The system shall calculate the compound interest using the formula A = P(1 + r/n)^(nt) and return the result as a double value in the response entity.",0.6665,0.7966,0.1941,0.4474,"create, give, accept, number, api, p, principal, t","validate, Request, value, code, result, input, Bad, status, user, HTTP, allow, entity, response"
1,86,"The system shall create an API that calculates the area of a circle given the radius. The API shall accept the radius as a parameter and return the calculated area using the formula A = π * r², where A is the area and r is the radius.","The system shall allow users to calculate the area of a circle by providing a `GET` endpoint at `/circle`. The endpoint should accept a query parameter named `radius`, which is used to calculate the area of the circle. The response should be returned as JSON with a single field containing the calculated area value.",0.6192,0.7811,0.1241,0.3,"*, give, a, r, formula, r², =, api, create","contain, json, query, value, allow, response, get, user, field, provide, endpoint, name"
1,87,"The system shall create an API that implements the Pythagorean theorem. The API shall accept the lengths of two sides of a right-angled triangle as parameters and return the length of the hypotenuse using the formula c = √(a² + b²), where a and b are the sides and c is the hypotenuse.",The system shall allow users to input two non-negative numbers and retrieve their sum. The system shall use the formula `c = √(a² + b²)` to calculate the hypotenuse of a right-angled triangle with sides of length `a` and `b`.,0.6584,0.8035,0.1023,0.4286,"implement, return, parameter, b, create, Pythagorean, theorem, api, accept","allow, number, retrieve, input, sum, calculate, user"
1,88,The system shall create an API that calculates the Body Mass Index (BMI). The API shall accept the weight (in kg) and height (in meters) as parameters and return the calculated BMI using the formula BMI = weight / height².,"The system shall allow users to calculate their Body Mass Index (BMI) based on their weight and height using the provided API. The API shall provide two HTTP methods: `GET` and `POST`. The `GET` method shall accept weight and height parameters as query parameters and return the calculated BMI in JSON format. The `POST` method is not implemented, but it could be used to accept a request body with the weight and height parameters and calculate the BMI accordingly.",0.6915,0.8543,0.1228,0.4062,"create, height², meter, formula, kg","request, implement, format, base, method, provide, HTTP, get, query, POST, allow, JSON, user, body"
1,89,"The system shall create an API that performs currency conversion. The API shall accept an amount in one currency and the target currency code (e.g., USD to EUR), and return the converted amount using predefined exchange rates.","The system shall provide a REST API for converting amounts from one currency to another based on the latest available exchange rates. The API shall allow users to:

* Retrieve a list of all supported currencies and their respective exchange rates.
* Convert an amount from one currency to another by providing the amount, source currency, and destination currency.

The system shall handle the following use cases:

* User can retrieve a list of all supported currencies and their exchange rates using the `/currency` endpoint with a GET request.
* User can convert an amount from one currency to another using the `/exchange` endpoint with a POST request, providing the amount, source currency, and destination currency in the request body.
* The system shall return an error message if no exchange rate is found for the specified source and destination currencies.
* The system shall update the exchange rates when new data becomes available.",0.6229,0.8368,0.0,0.186,"code, accept, create, target, conversion, usd, EUR, perform, predefine","update, destination, provide, error, endpoint, message, source, body, rest, list, become, datum, /currency, retrieve, GET, convert, request, case, allow, /exchange, base, support, handle, user, find, post"
1,90,"The system shall create an API that calculates the compound interest for a given principal, rate, and time period. The API shall accept the principal amount (P), interest rate (r), time (t), and number of times interest is compounded per year (n) as parameters, and return the compound interest using the formula A = P(1 + r/n)^(nt), where A is the amount after interest.","The system shall allow users to enter an amount, a rate, and a time to calculate compound interest. The system shall also accept a compounding frequency parameter that determines how often the interest is calculated. The system shall return the result of calculating compound interest as a JSON object with two fields: principal and interest. The system shall use mathematical calculations to determine the compound interest amount based on the input parameters.",0.6497,0.8379,0.0,0.3158,"create, n)^(nt, period, =, t, number, year, p, formula, api, give, r, a","enter, base, compounding, field, object, allow, json, frequency, input, result, determine, calculation, user"
2,1,"The system shall provide a registration form that includes fields for first name, last name, date of birth, address, and gender. The first name, last name, and date of birth fields shall be mandatory and highlighted in red. The address and gender fields shall be optional. The form shall include appropriate input validations to ensure that all mandatory fields are filled in with correct data types (e.g., date of birth should be in the correct date format). The form shall also provide real-time validation messages, for example, 'Please enter a valid date of birth'. If the form is successfully filled out, the user shall be able to submit it using a 'Submit' button. Upon successful submission, a confirmation message shall be displayed, such as 'Registration successful'. The confirmation message shall remain visible for 5 seconds before redirecting the user to the home page.","The system shall display a form with the following fields:

* First Name (required)
* Last Name (required)
* Date of Birth (required, must be in the format YYYY-MM-DD)
* Address (optional)
* Gender (optional, must be one of ""Male"", ""Female"", or ""Other"")

The system shall validate the form input before submitting it to the API endpoint. The validation rules are as follows:

* First Name and Last Name fields must not be empty
* Date of Birth field must be in the format YYYY-MM-DD
* Address field can be left blank if desired
* Gender field must be one of ""Male"", ""Female"", or ""Other""

The system shall display an error message to the user if any of the validation rules are not met. The error message should explain which rule was violated and why.

The system shall submit the form data to the API endpoint using a POST request with the following JSON payload:
```json
{
  ""firstName"": ""<first name>"",
  ""lastName"": ""<last name>"",
  ""dateOfBirth"": ""<date of birth>"",
  ""address"": ""<address>"",
  ""gender"": ""<gender>""
}
```
The system shall display a success message to the user if the form submission is successful, and an error message if there are any issues with the API request or response.",0.5052,0.6493,0.0,0.2535,"provide, type, fill, second, button, redirect, enter, confirmation, registration, page, highlight, include, example, Submit, remain, home, time, red, ensure","JSON, meet, endpoint, request, validate, firstname, explain, Birth, desire, be, Name, Address, Gender, DD, require, First, error, rule, lastname, post, Male, issue, violate, api, payload, optional, follow, MM, YYYY, leave, response, success, dateOfBirth, json"
2,2,"The system shall allow users to edit their registration details, including first name, last name, date of birth, address, and gender. Each of these fields shall have an 'Edit' button next to them that when clicked, transforms the fields into editable text boxes. The fields shall be pre-populated with the user's current information, and the user shall be able to modify these details. The system shall validate all edited fields in the same way as during initial registration (e.g., mandatory fields shall be validated, and the system shall highlight invalid fields in red with appropriate error messages). After the user makes changes and clicks the 'Save' button, the updated information shall be saved and a confirmation message saying 'Profile updated successfully' shall appear.","The system shall display a form with the following fields: First Name, Last Name, Date of Birth, Address, and Gender. The user can input values in each field and click on the ""Edit"" button next to the field to update its value. The system shall handle API calls to update the user's details and display any errors that occur during the process. The system shall also maintain a loading state while the API call is being made, so as not to allow multiple edits at once.",0.5269,0.6875,0.0,0.2281,"have, message, -, transform, say, information, modify, birth, pre, save, validate, registration, confirmation, include, appear, date, box, way, address, change, text, Save, gender, highlight, Profile, red","Name, process, api, First, Birth, call, value, Address, Date, loading, input, display, maintain, form, handle, state, occur, Gender"
